9556041780346,Pate de curry jaune thai,"EAU, CURCUMA, HUILE DE SOJA, OIGNON, POUDRE DE CURRY 5% (GRAINE DE CORIANDRE, PIMENT, CURCUMA, GRAINE DE FENOUIL, CUMIN, CANNELLE, NOIX DE MUSCADE, CLOU DE GIROFLE, FENUGREC), SEL, AIL, PIMENT EN POUDRE, PÂTE DE CREVETTE (CREVETTES, SEL), CURCUMA ROND, CORIANDRE, GALANGA, JUS DE CITRON VERT, CITRONNELLE, GRAINE DE CORIANDRE, COMBAVA, CUMIN.",https://static.openfoodfacts.org/images/products/955/604/178/0346/front_fr.16.400.jpg
7611100088572,Knorr Creme Asperge 64G,"farine de BLÉ, amidon de pomme de terre, sel comestible iodé, 9.3% asperges, huiles végétales (palme, tournesol), fructose, sucre, extrait de levure, sirop de glucose, protéine de LAIT, oignon déshydraté, arôme (dont LAIT), curcuma. Peut contenir des traces de: œuf, céleri, moutarde.",https://static.openfoodfacts.org/images/products/761/110/008/8572/front_fr.21.400.jpg
3019080040070,Filets de Maquereaux à la Moutarde à l'Ancienne,"Filets de _maquereaux_ (56 %), eau, vinaigre d'alcool, _moutarde_ (6,9 %)(eau, graines de _moutarde_, vinaigre d'alcool, sel), huile de tournesol, _moutarde_ à l'ancienne (3,5 %)(eau, graines de _moutarde_, vinaigre d'alcool, sel), sucre, amidon transformé de maïs, sel, épaississants : gomme xanthane et gomme guar, épice, arôme naturel (dont _céleri_).",https://static.openfoodfacts.org/images/products/301/908/004/0070/front_fr.27.400.jpg
3252970006057,Polenta Bio Express Moyenne,Semoule précuite de maïs,https://static.openfoodfacts.org/images/products/325/297/000/6057/front_fr.9.400.jpg
3256221376487,Capres surfines au vinaigre,"câpres 75%, eau, vinaigre 7.8%, sel Traces éventuelles de moutarde.",https://static.openfoodfacts.org/images/products/325/622/137/6487/front_fr.26.400.jpg
3380380062100,Farine de châtaignes,Châtaignes issues de l'agriculture biologique.,https://static.openfoodfacts.org/images/products/338/038/006/2100/front_fr.8.400.jpg
3165958322011,Filets de Sardines (à la Tomate et ses petits légumes),"Filets de sardines (50 %), eau, concentré de tomate (12 %), petits légumes 10 % (courgettes, tomate, oignons), sel, arômes, sucre, amidon de maïs transformé, basilic, épaississant : gomme guar.",https://static.openfoodfacts.org/images/products/316/595/832/2011/front_fr.7.400.jpg
8076809545877,Farfalle,"Semoule de _blé_ dur, eau.",https://static.openfoodfacts.org/images/products/807/680/954/5877/front_fr.21.400.jpg
9556041780612,Pâte de curry vert Ayam™,"EAU, OIGNON, PIMENT VERT 14%, SUCRE, AIL, CITRONNELLE, SEL, GALANGA, HUILE DE SOJA, CORIANDRE, AMIDON DE MAÏS, EXTRAIT DE LEVURE, CITRON KAFFIR, GRAINES DE CORIANDRE, CUMIN, POIVRE.",https://static.openfoodfacts.org/images/products/955/604/178/0612/front_fr.20.400.jpg
3333160018316,Champignons de Paris émincés épais au naturel,"Champignons, eau, sel, acidifiant (acide citrique), antioxydant (acide ascorbique).",https://static.openfoodfacts.org/images/products/333/316/001/8316/front_fr.6.400.jpg
8712100872112,L'Originale Moutarde fine de Dijon,"eau, graines de MOUTARDE, vinaigre d'alcool, sel, acidifiant : acide citrique, conservateur : E224 (SULFITES).",https://static.openfoodfacts.org/images/products/871/210/087/2112/front_fr.17.400.jpg
3252970006163,Les crozets,"Semoule de _blé_ dur* de qualité supérieure, farine de _blé_ tendre*, _œufs_*, farine de sarrasin* issus de l'Agriculture Biologique.",https://static.openfoodfacts.org/images/products/325/297/000/6163/front_fr.19.400.jpg
5060154911794,Dead Pony Club,"water, _barley_, hops, yeast",https://static.openfoodfacts.org/images/products/506/015/491/1794/front_en.17.400.jpg
3347435023011,Riz long complet,Riz long complet.,https://static.openfoodfacts.org/images/products/334/743/502/3011/front_fr.10.400.jpg
3165950215977,Thon sauce moutarde,"Sauce (eau, huile de tournesol, _moutarde_ de Dijon 7% (eau, graines de _moutarde_, vinaigre, sel, antioxydant : bisulfite de sodium), vinaigre de vin blanc, amidons transformés de maïs, graines de _moutarde_ (0,5%), sel, épaississant : gomme xanthane, arômes), thon (Euthynnus (Katsuwonus) pelamis) 25%, légumes 19% (pommes de terre, tomates).",https://static.openfoodfacts.org/images/products/316/595/021/5977/front_fr.3.400.jpg
3252970700115,"Pâtes de Savoie, Frisettes",100 % semoule de _blé_ dur* de qualité supérieure.  *issu de la filière Alpina Savoie.,https://static.openfoodfacts.org/images/products/325/297/070/0115/front_fr.7.400.jpg
3019081237790,Filets de Maquereaux le Grillé Tomates et Herbes de provence,"Filets de _maquereaux_ grillés 72%, tomates mi-séchées 10%, tomates 10%, huile d'olive vierge extra, oignons déshydratés, herbes de Provence 1%, sel, arôme naturel de plantes aromatiques",https://static.openfoodfacts.org/images/products/301/908/123/7790/front_fr.18.400.jpg
38000916106,Frosted Flakes,"Ingredients: Milled corn, sugar, contains 2% or less of malt flavor, salt, BHT for freshness. Vitamins and Minerals: Iron, vitamin C (ascorbic acid and sodium ascorbate), niacinamide, vitamin B6 (pyridoxine hydrochloride), vitamin B2 (riboflavin), vitamin B1 (thiamin hydrochloride), vitamin A palmitate, folic acid, vitamin D, vitamin B12.",https://static.openfoodfacts.org/images/products/003/800/091/6106/front_en.4.400.jpg
3229820792330,sauce soja au yuzu,"Vinaigre de riz, sauce soja 31%, eau, sucre,jus de yuzu 2%, sel",https://static.openfoodfacts.org/images/products/322/982/079/2330/front_fr.7.400.jpg
